DATAFLOW,LAST UPDATE,freq,emp_cont,yes_no,lev_satis,age,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y15-74,T,THS_PER,SK,2021,36.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,AT,2021,64.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,BE,2021,95,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,BG,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,CH,2021,95.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,CY,2021,22.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,CZ,2021,56,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,DE,2021,474.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,DK,2021,66,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,EA20,2021,3807.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,EL,2021,64.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,ES,2021,1047.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,EU27_2020,2021,4334.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,FI,2021,69.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,FR,2021,720.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,HR,2021,45.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,HU,2021,33.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,IE,2021,44.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,IT,2021,735.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,LT,2021,3.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,LU,2021,4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,LV,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,MT,2021,3.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,NL,2021,300.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,NO,2021,41.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,PL,2021,255.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,PT,2021,61.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,RO,2021,7.4,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,SE,2021,105.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,SI,2021,29.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,F,THS_PER,SK,2021,18.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,AT,2021,49.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,BE,2021,77.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,BG,2021,6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,CH,2021,90.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,CY,2021,9.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,CZ,2021,37,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,DE,2021,453.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,DK,2021,49.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,EA20,2021,3285.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,EL,2021,35.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,ES,2021,921.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,EU27_2020,2021,3741.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,FI,2021,47.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,FR,2021,576.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,HR,2021,31.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,HU,2021,28.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,IE,2021,34.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,IT,2021,695.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,LT,2021,3.9,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,LU,2021,3.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,LV,2021,6.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,MT,2021,3.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,NL,2021,247,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,NO,2021,28.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,PL,2021,215.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,PT,2021,49.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,RO,2021,41.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,SE,2021,77.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,SI,2021,24,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,M,THS_PER,SK,2021,13.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,AT,2021,114.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,BE,2021,172.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,BG,2021,10.2,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,CH,2021,186.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,CY,2021,31.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,CZ,2021,93,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,DE,2021,927.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,DK,2021,115.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,EA20,2021,7092.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,EE,2021,3.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,EL,2021,100,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,ES,2021,1968.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,EU27_2020,2021,8076.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,FI,2021,116.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,FR,2021,1296.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,HR,2021,77.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,HU,2021,61.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,IE,2021,79.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,IT,2021,1430.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,LT,2021,7.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,LU,2021,7.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,LV,2021,8.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,MT,2021,6.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,NL,2021,547.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,NO,2021,69.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,PL,2021,470.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,PT,2021,110.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,RO,2021,49.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,SE,2021,183.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,SI,2021,53.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y20-64,T,THS_PER,SK,2021,31.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,AT,2021,50.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,BE,2021,64.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,BG,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,CH,2021,68.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,CY,2021,20.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,CZ,2021,55.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,DE,2021,343.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,DK,2021,44.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,EA20,2021,3012.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,EL,2021,59.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,ES,2021,910.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,EU27_2020,2021,3487.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,FI,2021,62.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,FR,2021,497.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,HR,2021,36.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,HU,2021,31.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,IE,2021,29.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,IT,2021,624.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,LT,2021,2.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,LU,2021,2.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,LV,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,MT,2021,2.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,NL,2021,215.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,NO,2021,31.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,PL,2021,228.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,PT,2021,50.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,RO,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,SE,2021,104.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,SI,2021,19.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,F,THS_PER,SK,2021,15.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,AT,2021,35.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,BE,2021,57.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,BG,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,CH,2021,64,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,CY,2021,8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,CZ,2021,37.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,DE,2021,304.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,DK,2021,33.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,EA20,2021,2519.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,EE,2021,,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,EL,2021,32,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,ES,2021,800.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,EU27_2020,2021,2900.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,FI,2021,39.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,FR,2021,378.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,HR,2021,24.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,HU,2021,25.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,IE,2021,24.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,IT,2021,555.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,LT,2021,3.5,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,LU,2021,2.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,LV,2021,6.2,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,MT,2021,2.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,NL,2021,175,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,NO,2021,23.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,PL,2021,176.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,PT,2021,38.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,RO,2021,35.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,SE,2021,67.6,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,SI,2021,15.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,M,THS_PER,SK,2021,12.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,AT,2021,86,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,BE,2021,122.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,BG,2021,10,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,CH,2021,132.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,CY,2021,28.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,CZ,2021,93.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,DE,2021,648,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,DK,2021,78.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,EA20,2021,5532.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,EE,2021,3.3,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,EL,2021,91.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,ES,2021,1711.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,EU27_2020,2021,6388.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,FI,2021,102.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,FR,2021,876.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,HR,2021,60.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,HU,2021,56.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,IE,2021,54.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,IT,2021,1179.9,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,LT,2021,6.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,LU,2021,5.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,LV,2021,9.3,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,MT,2021,5.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,NL,2021,390.7,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,NO,2021,55.1,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,PL,2021,405.5,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,PT,2021,89.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,RO,2021,40,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,SE,2021,172.2,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,SI,2021,34.8,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,HIGH,Y25-74,T,THS_PER,SK,2021,27.4,,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,LOW,Y15-64,F,THS_PER,AT,2021,6.6,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,LOW,Y15-64,F,THS_PER,BE,2021,7.7,u,
ESTAT:LFSO_21JSAT06(1.0),12-12-2024 23:00,A,LTD,NO,LOW,Y15-64,F,THS_PER,BG,2021,7,u,
